state,F7,F3,P7,O1,O2,P8,AF4
focussed,3972.9286858974365,5191.935096153847,4488.713942307693,4174.887820512821,3932.7724358974365,4302.632211538462,4086.879006410257
focussed,3927.183493589744,4978.193108974359,4296.582532051282,4243.7099358974365,4034.338942307693,4125.412660256411,4040.8133012820517
focussed,4022.9407051282055,4966.294070512821,4287.800480769231,4310.352564102564,4103.593750000001,4141.562500000001,4137.183493589744
focussed,4015.6810897435903,5157.860576923078,4413.185096153847,4222.3036858974365,3929.6474358974365,4260.89342948718,4164.871794871796
focussed,3718.1730769230776,5174.995993589744,4461.5745192307695,3901.526442307693,3600.0200320512827,4201.237980769231,4119.611378205129
focussed,3926.1258012820517,4895.745192307693,4201.426282051282,4225.681089743591,4075.5408653846157,4017.640224358975,4036.57451923077
focussed,4058.413461538462,4903.197115384616,4208.790064102564,4384.379006410257,4153.365384615385,4076.3100961538466,4055.532852564103
focussed,4053.29326923077,5055.845352564103,4311.510416666667,4308.068910256411,4122.968750000001,4261.302083333334,4211.534455128206
focussed,3961.9190705128212,5022.115384615386,4299.859775641026,4255.572916666667,4047.0232371794878,4213.64983974359,4116.778846153847
focussed,4020.901442307693,5016.101762820514,4206.750801282052,4301.414262820514,4082.884615384616,4237.660256410257,4121.177884615385
focussed,4033.882211538462,5165.633012820514,4362.083333333334,4156.594551282052,4048.6137820512827,4297.8485576923085,4124.675480769231
focussed,3931.7067307692314,4937.299679487181,4216.786858974359,4233.529647435898,4016.069711538462,4091.4623397435903,4012.740384615385
focussed,3994.983974358975,4956.290064102564,4220.076121794872,4335.869391025642,4066.4503205128212,4085.6570512820517,4122.752403846154
focussed,4009.5312500000005,4985.092147435898,4244.755608974359,4307.439903846154,4078.4094551282055,4110.36858974359,4111.895032051282
focussed,4038.8501602564106,5015.476762820514,4283.221153846154,4355.705128205129,4097.091346153847,4133.309294871796,4108.737980769231
focussed,4028.1850961538466,5023.3974358974365,4287.103365384616,4323.056891025642,4094.399038461539,4137.151442307692,4094.2387820512827
focussed,4014.7916666666674,4998.501602564103,4254.226762820514,4297.688301282052,4087.8886217948725,4116.606570512821,4076.1979166666674
focussed,4015.220352564103,4986.995192307693,4261.065705128206,4310.997596153847,4083.537660256411,4122.399839743591,4071.2940705128212
focussed,4032.4599358974365,5002.051282051283,4269.206730769231,4333.437500000001,4102.255608974359,4128.970352564103,4082.9086538461543
focussed,4026.145833333334,4989.431089743591,4261.498397435898,4396.915064102564,4105.89342948718,4121.542467948719,4087.836538461539
focussed,4032.2075320512827,4996.374198717949,4274.923878205129,4472.327724358975,4127.007211538462,4168.898237179487,4098.489583333334
focussed,4034.1105769230776,5025.132211538462,4304.150641025642,4436.854967948719,4078.6979166666674,4140.464743589744,4109.118589743591
focussed,3975.7532051282055,5012.023237179488,4279.695512820514,4289.407051282052,4013.333333333334,4111.173878205129,4064.4030448717954
focussed,4005.9535256410263,4971.5985576923085,4250.416666666667,4337.508012820514,4095.2924679487187,4092.964743589744,4088.4655448717954
focussed,4039.0064102564106,4998.153044871796,4268.958333333334,4407.568108974359,4121.999198717949,4119.186698717949,4117.007211538462
focussed,4022.892628205129,5074.126602564103,4328.589743589744,4320.000000000001,4080.6650641025644,4184.094551282052,4072.692307692308
focussed,3941.8068910256416,4966.5985576923085,4257.540064102564,4339.891826923077,3999.951923076924,4084.5312500000005,4004.615384615385
focussed,3982.259615384616,4961.742788461539,4254.579326923077,4390.500801282052,4045.5368589743593,4089.807692307693,4082.6161858974365
focussed,4007.319711538462,4999.391025641026,4274.054487179487,4397.948717948719,4071.0817307692314,4136.854967948719,4129.871794871796
focussed,4010.9375000000005,5010.26842948718,4282.4599358974365,4382.159455128206,4080.080128205129,4134.975961538462,4119.583333333334
focussed,4030.444711538462,5031.858974358975,4296.858974358975,4367.463942307692,4101.778846153847,4150.1682692307695,4115.829326923077
focussed,3987.271634615385,5037.916666666667,4310.5048076923085,4284.338942307693,4052.0713141025644,4152.315705128206,4076.838942307693
focussed,3979.951923076924,4976.955128205129,4266.306089743591,4339.298878205129,4062.111378205129,4103.417467948719,4051.983173076924
focussed,4013.1810897435903,4984.715544871796,4266.025641025642,4384.883814102564,4093.8942307692314,4107.1995192307695,4113.617788461539
focussed,4018.285256410257,4999.5673076923085,4272.936698717949,4353.229166666667,4092.8605769230776,4122.115384615385,4107.435897435898
focussed,4007.483974358975,5007.347756410257,4268.782051282052,4337.828525641026,4083.108974358975,4120.937500000001,4095.2243589743593
focussed,3940.0881410256416,5112.035256410257,4381.9110576923085,4155.633012820514,3890.865384615385,4203.597756410257,4104.911858974359
focussed,3768.0288461538466,5196.778846153847,4477.988782051282,3953.365384615385,3632.0432692307695,4239.106570512821,4041.939102564103
focussed,3713.0408653846157,5040.108173076924,4332.820512820514,4058.4094551282055,3627.3557692307695,4124.234775641026,4043.217147435898
focussed,3828.529647435898,5023.421474358975,4345.368589743591,4228.377403846154,3725.308493589744,4145.657051282052,4167.095352564103
focussed,3969.907852564103,4970.909455128206,4263.181089743591,4324.391025641026,4013.501602564103,4106.382211538462,4168.798076923077
focussed,4015.8573717948725,4996.722756410257,4253.5536858974365,4348.589743589744,4075.9655448717954,4128.7099358974365,4162.640224358975
focussed,4011.939102564103,5006.951121794872,4260.713141025642,4324.318910256411,4077.0032051282055,4133.8661858974365,4136.029647435898
focussed,4017.6842948717954,5014.663461538462,4269.43108974359,4306.618589743591,4077.1594551282055,4141.410256410257,4129.5432692307695
focussed,4024.8597756410263,5017.479967948719,4281.498397435898,4314.274839743591,4092.1354166666674,4149.679487179487,4123.641826923077
focussed,4015.4286858974365,5015.5849358974365,4291.378205128206,4305.729166666667,4076.1498397435903,4146.173878205129,4124.134615384616
focussed,4024.17467948718,5016.217948717949,4301.582532051282,4324.463141025642,4086.193910256411,4143.745993589744,4121.634615384616
focussed,4037.1274038461543,5028.962339743591,4307.600160256411,4344.679487179488,4103.750000000001,4153.729967948719,4124.246794871796
focussed,4025.8413461538466,5025.408653846154,4306.714743589744,4338.874198717949,4094.655448717949,4148.733974358975,4102.71233974359
focussed,4035.5849358974365,5015.869391025642,4303.233173076924,4348.725961538462,4109.639423076924,4140.713141025642,4111.590544871796
focussed,4033.257211538462,5002.427884615386,4274.375000000001,4341.594551282052,4119.278846153847,4140.068108974359,4115.981570512821
focussed,4135.821314102564,5097.808493589744,4378.221153846154,4451.342147435898,4216.9911858974365,4234.110576923077,4206.554487179487
focussed,4109.531250000001,5078.914262820514,4362.107371794872,4444.851762820514,4193.657852564103,4208.209134615385,4186.294070512821
focussed,4063.517628205129,5034.811698717949,4316.378205128206,4388.621794871796,4153.669871794872,4158.000801282052,4134.74358974359
focussed,4051.57451923077,5020.749198717949,4309.519230769231,4368.657852564103,4149.222756410257,4139.58733974359,4107.179487179487
focussed,4031.9030448717954,5001.879006410257,4301.506410256411,4347.856570512821,4124.214743589744,4128.541666666667,4097.61217948718
focussed,4040.1562500000005,5007.7724358974365,4296.546474358975,4357.636217948719,4128.521634615385,4123.637820512821,4113.545673076924
focussed,4034.9198717948725,4998.7860576923085,4280.909455128206,4359.186698717949,4123.6298076923085,4116.04967948718,4104.571314102564
focussed,4038.7660256410263,5003.641826923077,4289.951923076924,4366.77483974359,4134.739583333334,4125.144230769231,4098.044871794872
focussed,4041.41826923077,5009.403044871796,4284.631410256411,4380.016025641026,4136.742788461539,4127.3557692307695,4097.363782051282
focussed,4033.020833333334,5004.094551282052,4277.896634615385,4366.907051282052,4134.931891025642,4128.922275641026,4081.225961538462
focussed,4028.8461538461543,4995.713141025642,4271.923076923077,4348.389423076924,4128.573717948719,4119.747596153847,4097.6923076923085
focussed,4022.6642628205136,4994.375000000001,4265.344551282052,4341.919070512821,4109.0745192307695,4125.801282051282,4100.616987179488
focussed,4033.7780448717954,5014.094551282052,4285.208333333334,4348.169070512821,4119.639423076924,4158.858173076924,4111.943108974359
focussed,4027.0072115384623,5015.8173076923085,4302.968750000001,4333.814102564103,4115.11217948718,4135.665064102564,4089.5633012820517
focussed,4021.870993589744,5004.659455128206,4279.354967948719,4311.702724358975,4103.617788461539,4119.010416666667,4085.7211538461543
focussed,4007.1754807692314,5001.278044871796,4284.9599358974365,4297.508012820514,4088.70592948718,4122.403846153847,4064.483173076924
focussed,4004.839743589744,4986.310096153847,4285.592948717949,4277.640224358975,4082.9447115384623,4127.14342948718,4052.2916666666674
focussed,4012.692307692308,4997.912660256411,4282.243589743591,4292.780448717949,4087.4719551282055,4133.577724358975,4070.989583333334
focussed,4017.76842948718,5001.666666666667,4281.670673076924,4293.750000000001,4081.097756410257,4137.047275641026,4061.955128205129
focussed,4026.5384615384623,5006.750801282052,4293.721955128206,4310.753205128206,4089.5312500000005,4143.609775641026,4100.028044871796
focussed,4026.7668269230776,5014.7235576923085,4300.0360576923085,4307.504006410257,4092.3758012820517,4141.149839743591,4108.373397435898
focussed,4001.83092948718,5020.657051282052,4293.625801282052,4320.532852564103,4060.7692307692314,4128.016826923077,4070.5088141025644
focussed,3984.3750000000005,4996.923076923077,4322.816506410257,4297.752403846154,4058.165064102565,4118.421474358975,4032.8565705128212
focussed,4012.9447115384623,5005.188301282052,4301.510416666667,4294.106570512821,4077.239583333334,4125.456730769231,4073.501602564103
focussed,3930.2323717948725,5066.069711538462,4326.177884615386,4160.448717948719,3934.8357371794878,4159.611378205129,4046.3100961538466
focussed,3893.0729166666674,4980.857371794872,4271.085737179488,4162.239583333334,3980.777243589744,4085.4487179487187,3940.320512820513
focussed,3984.427083333334,4972.431891025642,4280.372596153847,4289.831730769231,4057.211538461539,4108.0849358974365,4092.3998397435903
focussed,4019.030448717949,5002.0673076923085,4306.971153846154,4323.353365384616,4062.267628205129,4142.704326923077,4145.488782051282
focussed,4028.9623397435903,5026.458333333334,4314.01842948718,4328.513621794872,4080.608974358975,4167.3798076923085,4134.154647435898
focussed,4015.444711538462,5034.358974358975,4341.346153846154,4291.266025641026,4037.7123397435903,4163.485576923077,4121.842948717949
focussed,3992.7243589743593,5018.389423076924,4327.183493589744,4262.904647435898,4021.442307692308,4147.1474358974365,4081.5424679487187
focussed,3964.915865384616,5038.425480769231,4333.778044871796,4244.455128205129,3986.0536858974365,4157.363782051282,4095.865384615385
focussed,3921.514423076924,5037.808493589744,4335.412660256411,4194.903846153847,3930.412660256411,4150.753205128206,4057.796474358975
focussed,3977.3357371794878,5000.757211538462,4314.775641025642,4420.292467948719,4037.51201923077,4140.292467948719,4099.499198717949
focussed,4008.8862179487187,5013.036858974359,4317.255608974359,4370.937500000001,4059.603365384616,4148.978365384616,4140.785256410257
focussed,4008.501602564103,5020.1923076923085,4319.17467948718,4279.350961538462,4052.29967948718,4151.045673076924,4125.068108974359
focussed,3996.7067307692314,5029.515224358975,4333.1610576923085,4220.228365384616,4033.842147435898,4157.467948717949,4124.306891025642
focussed,4015.865384615385,5044.439102564103,4332.019230769231,4222.103365384616,4054.779647435898,4163.445512820514,4137.516025641026
focussed,4005.236378205129,5026.173878205129,4316.718750000001,4207.600160256411,4046.04967948718,4157.171474358975,4123.585737179487
focussed,3991.9070512820517,5053.108974358975,4356.927083333334,4178.425480769231,3980.2844551282055,4218.201121794872,4120.020032051282
focussed,3993.4975961538466,5052.9286858974365,4346.955128205129,4197.912660256411,3997.351762820513,4221.742788461539,4110.516826923077
focussed,4013.0368589743593,5036.20592948718,4325.689102564103,4239.050480769231,4059.4511217948725,4188.309294871796,4121.826923076924
focussed,4010.600961538462,5032.139423076924,4326.971153846154,4231.630608974359,4051.254006410257,4165.693108974359,4134.114583333334
focussed,4010.8814102564106,5032.055288461539,4327.339743589744,4203.7860576923085,4051.3221153846157,4159.154647435898,4127.167467948719
focussed,4008.1410256410263,5025.673076923077,4310.532852564103,4243.581730769231,4051.402243589744,4162.367788461539,4121.382211538462
focussed,3992.2636217948725,5017.011217948719,4296.710737179487,4233.637820512821,4028.701923076924,4146.298076923077,4105.773237179487
focussed,3991.7107371794878,5012.183493589744,4301.097756410257,4250.060096153847,4033.717948717949,4146.077724358975,4091.6666666666674
focussed,3931.9711538461543,5094.423076923077,4365.184294871796,4092.407852564103,3899.17467948718,4197.872596153847,4083.2211538461543
focussed,3818.6258012820517,5034.8036858974365,4312.319711538462,4106.935096153847,3837.5761217948725,4146.2620192307695,3898.1570512820517
focussed,3922.3637820512827,4947.291666666667,4256.562500000001,4308.120993589744,4022.892628205129,4080.3125000000005,3916.9711538461543
focussed,3992.039262820513,4981.101762820514,4280.372596153847,4335.99358974359,4069.0384615384623,4122.267628205129,3971.4062500000005
focussed,4004.1346153846157,5001.959134615386,4290.548878205129,4354.883814102564,4046.490384615385,4135.464743589744,4090.1001602564106
focussed,4020.1362179487187,5025.364583333334,4313.201121794872,4278.249198717949,4055.084134615385,4165.512820512821,4123.750000000001
focussed,4023.277243589744,5033.830128205129,4323.994391025642,4236.266025641026,4065.01201923077,4178.721955128206,4123.349358974359
